Source,Target,Type,Id,Label,timeset,Weight
12609,10679,Undirected,326529,,,1
12608,10679,Undirected,317950,,,2
12606,10679,Undirected,318099,,,1
12591,10679,Undirected,257128,,,2
12589,10679,Undirected,290484,,,2
12588,10679,Undirected,240651,,,8
12573,10679,Undirected,326846,,,1
12553,10679,Undirected,325933,,,1
12544,10679,Undirected,281827,,,1
12530,10679,Undirected,295711,,,2
12529,10679,Undirected,295753,,,2
12520,10679,Undirected,365495,,,1
12435,10679,Undirected,301452,,,6
12419,10679,Undirected,283914,,,2
12416,10679,Undirected,283969,,,3
12413,10679,Undirected,283965,,,2
12411,10679,Undirected,375549,,,1
12409,10679,Undirected,283961,,,4
12405,10679,Undirected,352291,,,1
12404,10679,Undirected,376003,,,1
12394,10679,Undirected,236590,,,1
12386,10679,Undirected,236140,,,1
12385,10679,Undirected,236325,,,1
12384,10679,Undirected,239353,,,10
12363,10679,Undirected,369734,,,1
12362,10679,Undirected,318430,,,1
12330,10679,Undirected,267555,,,36
12329,10679,Undirected,235213,,,3
12321,10679,Undirected,352238,,,2
12317,10679,Undirected,339142,,,3
12299,10679,Undirected,260678,,,6
12255,10679,Undirected,284058,,,2
12254,10679,Undirected,291769,,,3
12249,10679,Undirected,301311,,,1
12247,10679,Undirected,304851,,,1
12244,10679,Undirected,284072,,,3
12243,10679,Undirected,290433,,,4
12242,10679,Undirected,238619,,,9
12238,10679,Undirected,283742,,,4
12233,10679,Undirected,349157,,,1
12218,10679,Undirected,241876,,,6
12204,10679,Undirected,240568,,,1
12198,10679,Undirected,327521,,,1
12196,10679,Undirected,325632,,,1
12182,10679,Undirected,326797,,,1
12179,10679,Undirected,355136,,,1
12177,10679,Undirected,286531,,,1
12145,10679,Undirected,318447,,,1
12136,10679,Undirected,290479,,,8
12135,10679,Undirected,266564,,,4
12133,10679,Undirected,295786,,,3
12132,10679,Undirected,352441,,,2
12116,10679,Undirected,288834,,,2
12111,10679,Undirected,325078,,,1
12095,10679,Undirected,369583,,,1
12093,10679,Undirected,301334,,,2
12092,10679,Undirected,365510,,,1
12065,10679,Undirected,295561,,,2
12045,10679,Undirected,289883,,,3
12044,10679,Undirected,330810,,,4
12042,10679,Undirected,366540,,,1
12041,10679,Undirected,366399,,,1
12038,10679,Undirected,254203,,,2
12037,10679,Undirected,366319,,,2
12036,10679,Undirected,370442,,,1
12034,10679,Undirected,287424,,,3
12004,10679,Undirected,318312,,,1
11996,10679,Undirected,242060,,,4
11979,10679,Undirected,288891,,,3
11972,10679,Undirected,236166,,,6
11971,10679,Undirected,246874,,,6
11948,10679,Undirected,318151,,,1
11937,10679,Undirected,331663,,,1
11922,10679,Undirected,262436,,,10
11911,10679,Undirected,242133,,,4
11898,10679,Undirected,282910,,,5
11885,10679,Undirected,327108,,,2
11873,10679,Undirected,257163,,,6
11851,10679,Undirected,382170,,,1
11838,10679,Undirected,240557,,,45
11837,10679,Undirected,393354,,,1
11819,10679,Undirected,230867,,,8
11818,10679,Undirected,230873,,,4
11817,10679,Undirected,230941,,,3
11816,10679,Undirected,230954,,,14
11815,10679,Undirected,247068,,,9
11814,10679,Undirected,236360,,,16
11811,10679,Undirected,276063,,,9
11806,10679,Undirected,295591,,,2
11772,10679,Undirected,325168,,,2
11771,10679,Undirected,308625,,,5
11769,10679,Undirected,355377,,,1
11748,10679,Undirected,230832,,,12
11701,10679,Undirected,306604,,,2
11674,10679,Undirected,326634,,,3
11648,10679,Undirected,318279,,,1
11619,10679,Undirected,290528,,,3
11615,10679,Undirected,285096,,,1
11614,10679,Undirected,285105,,,1
11602,10679,Undirected,275937,,,4
11601,10679,Undirected,285118,,,2
11600,10679,Undirected,241647,,,5
11598,10679,Undirected,369710,,,1
11578,10679,Undirected,327476,,,1
11564,10679,Undirected,262473,,,3
11560,10679,Undirected,386899,,,1
11555,10679,Undirected,349377,,,1
11532,10679,Undirected,352248,,,2
11530,10679,Undirected,240701,,,2
11529,10679,Undirected,371393,,,1
11520,10679,Undirected,242184,,,1
11510,10679,Undirected,291312,,,6
11508,10679,Undirected,288820,,,13
11487,10679,Undirected,240835,,,2
11480,10679,Undirected,313719,,,3
11476,10679,Undirected,240731,,,9
11465,10679,Undirected,318379,,,2
11461,10679,Undirected,318337,,,2
11422,10679,Undirected,242005,,,6
11406,10679,Undirected,283936,,,2
11404,10679,Undirected,319228,,,2
11397,10679,Undirected,235917,,,1
11394,10679,Undirected,246992,,,5
11379,10679,Undirected,257183,,,8
11377,10679,Undirected,309065,,,1
11376,10679,Undirected,299448,,,2
11375,10679,Undirected,260187,,,2
11374,10679,Undirected,239346,,,9
11364,10679,Undirected,308462,,,8
11339,10679,Undirected,330004,,,1
11334,10679,Undirected,302090,,,1
11292,10679,Undirected,236248,,,2
11289,10679,Undirected,230948,,,10
11279,10679,Undirected,255669,,,26
11278,10679,Undirected,226987,,,3
11271,10679,Undirected,226936,,,19
11270,10679,Undirected,226953,,,2
11263,10679,Undirected,239342,,,94
11262,10679,Undirected,239361,,,9
11257,10679,Undirected,240685,,,2
11254,10679,Undirected,240670,,,3
11251,10679,Undirected,240798,,,6
11241,10679,Undirected,255490,,,1
11225,10679,Undirected,367159,,,2
11216,10679,Undirected,377069,,,1
11211,10679,Undirected,247193,,,2
11210,10679,Undirected,308562,,,3
11205,10679,Undirected,288984,,,1
11193,10679,Undirected,376978,,,3
11190,10679,Undirected,257169,,,6
11155,10679,Undirected,257586,,,1
11140,10679,Undirected,242109,,,4
11138,10679,Undirected,290570,,,1
11136,10679,Undirected,290572,,,1
11129,10679,Undirected,236392,,,2
11128,10679,Undirected,301718,,,3
11101,10679,Undirected,359152,,,1
11091,10679,Undirected,324571,,,1
11090,10679,Undirected,226381,,,1
11088,10679,Undirected,254645,,,31
11082,10679,Undirected,246976,,,4
11072,10679,Undirected,286571,,,4
11065,10679,Undirected,226234,,,8
11062,10679,Undirected,376169,,,1
11049,10679,Undirected,226132,,,1
11048,10679,Undirected,226136,,,1
11047,10679,Undirected,226141,,,4
11046,10679,Undirected,226147,,,2
11042,10679,Undirected,226125,,,3
11036,10679,Undirected,308458,,,6
11034,10679,Undirected,273188,,,2
11008,10679,Undirected,236345,,,6
10999,10679,Undirected,375909,,,1
10987,10679,Undirected,236414,,,4
10986,10679,Undirected,230840,,,4
10983,10679,Undirected,230945,,,5
10963,10679,Undirected,273186,,,4
10953,10679,Undirected,246769,,,9
10946,10679,Undirected,281817,,,1
10945,10679,Undirected,267536,,,1
10943,10679,Undirected,267546,,,1
10942,10679,Undirected,267558,,,1
10940,10679,Undirected,240547,,,11
10939,10679,Undirected,283943,,,7
10936,10679,Undirected,367155,,,1
10916,10679,Undirected,269107,,,1
10915,10679,Undirected,282315,,,1
10912,10679,Undirected,248484,,,1
10911,10679,Undirected,284997,,,6
10902,10679,Undirected,306739,,,2
10901,10679,Undirected,367173,,,1
10892,10679,Undirected,349418,,,1
10846,10679,Undirected,236403,,,8
10845,10679,Undirected,326691,,,1
10843,10679,Undirected,230818,,,10
10832,10679,Undirected,361581,,,1
10829,10679,Undirected,257577,,,12
10825,10679,Undirected,338447,,,3
10818,10679,Undirected,355029,,,2
10813,10679,Undirected,371108,,,2
10806,10679,Undirected,257139,,,19
10805,10679,Undirected,234876,,,28
10803,10679,Undirected,240758,,,22
10802,10679,Undirected,287213,,,21
10801,10679,Undirected,290478,,,3
10800,10679,Undirected,239364,,,27
10794,10679,Undirected,241723,,,4
10793,10679,Undirected,377024,,,1
10790,10679,Undirected,230881,,,37
10789,10679,Undirected,267543,,,14
10774,10679,Undirected,231616,,,117
10773,10679,Undirected,282304,,,7
10772,10679,Undirected,366565,,,1
10771,10679,Undirected,281146,,,9
10754,10679,Undirected,317997,,,1
10749,10679,Undirected,338424,,,4
10748,10679,Undirected,270067,,,2
10747,10679,Undirected,230826,,,33
10738,10679,Undirected,236204,,,9
10736,10679,Undirected,301722,,,7
10727,10679,Undirected,306626,,,3
10722,10679,Undirected,341743,,,1
10712,10679,Undirected,367157,,,1
10708,10679,Undirected,341746,,,1
10706,10679,Undirected,295887,,,4
10704,10679,Undirected,338458,,,4
10702,10679,Undirected,327148,,,2
10701,10679,Undirected,325411,,,3
10692,10679,Undirected,341755,,,2
10689,10679,Undirected,341692,,,2
10687,10679,Undirected,341760,,,1
10684,10679,Undirected,392331,,,1
10684,16230,Undirected,305049,,,1
10684,14868,Undirected,378384,,,1
10684,13702,Undirected,351522,,,1
10684,13106,Undirected,320437,,,1
10684,12831,Undirected,376780,,,1
10684,12609,Undirected,306841,,,1
10684,12608,Undirected,306843,,,1
10684,12607,Undirected,306842,,,1
10684,12606,Undirected,306839,,,1
10684,12536,Undirected,391391,,,2
10684,12531,Undirected,351524,,,2
10684,12439,Undirected,378386,,,1
10684,12405,Undirected,306845,,,1
10684,12290,Undirected,400143,,,1
10684,12215,Undirected,291090,,,1
10684,12214,Undirected,291089,,,1
10684,12064,Undirected,362122,,,2
10684,11846,Undirected,351052,,,3
10684,11632,Undirected,234653,,,2
10684,11421,Undirected,391390,,,1
10684,11315,Undirected,306838,,,1
10684,11292,Undirected,306837,,,1
10684,11289,Undirected,306844,,,1
10684,11211,Undirected,305050,,,2
10684,11210,Undirected,306840,,,1
10684,11190,Undirected,378310,,,1
10684,11027,Undirected,297362,,,4
10684,10940,Undirected,234635,,,1
10684,10936,Undirected,234636,,,2
10684,10921,Undirected,234634,,,2
10684,10912,Undirected,291088,,,1
10684,10901,Undirected,320801,,,2
10684,10857,Undirected,307669,,,1
10684,10845,Undirected,351523,,,1
10684,10828,Undirected,351025,,,3
10684,10827,Undirected,305051,,,1
10684,10794,Undirected,278446,,,5
10684,10749,Undirected,320802,,,1
10684,10747,Undirected,305048,,,5
10684,10722,Undirected,284767,,,4
10684,10698,Undirected,234654,,,16
10684,10687,Undirected,284768,,,4
10684,10685,Undirected,234637,,,10
17478,10684,Undirected,307621,,,1
12534,10684,Undirected,291085,,,1
12375,10684,Undirected,356405,,,1
12213,10684,Undirected,234629,,,2
12025,10684,Undirected,333604,,,2
11971,10684,Undirected,307667,,,1
11925,10684,Undirected,391386,,,1
11847,10684,Undirected,341771,,,2
11220,10684,Undirected,286821,,,1
11040,10684,Undirected,333656,,,1
11018,10684,Undirected,320427,,,2
10953,10684,Undirected,378307,,,2
10919,10684,Undirected,341772,,,1
10898,10684,Undirected,391389,,,1
10892,10684,Undirected,279202,,,6
10850,10684,Undirected,337743,,,1
10849,10684,Undirected,337734,,,7
10712,10684,Undirected,382193,,,8
10708,10684,Undirected,256273,,,1
10706,10684,Undirected,333605,,,6
10699,10684,Undirected,320400,,,2
10693,10684,Undirected,279201,,,3
10692,10684,Undirected,279200,,,5
10689,10684,Undirected,333601,,,8
10685,16230,Undirected,297976,,,4
10685,14284,Undirected,254798,,,1
10685,13702,Undirected,249331,,,8
10685,13607,Undirected,379784,,,1
10685,13291,Undirected,382208,,,2
10685,13106,Undirected,276967,,,5
10685,13053,Undirected,291932,,,7
10685,12777,Undirected,348542,,,1
10685,12757,Undirected,370268,,,1
10685,12536,Undirected,249330,,,5
10685,12290,Undirected,310182,,,2
10685,12238,Undirected,284814,,,1
10685,12215,Undirected,276052,,,10
10685,12214,Undirected,256805,,,12
10685,12213,Undirected,276930,,,10
10685,12096,Undirected,255441,,,2
10685,12061,Undirected,232211,,,1
10685,12022,Undirected,313763,,,3
10685,11965,Undirected,234598,,,8
10685,11964,Undirected,238891,,,8
10685,11963,Undirected,291931,,,1
10685,11948,Undirected,334079,,,1
10685,11925,Undirected,299590,,,2
10685,11911,Undirected,370269,,,1
10685,11898,Undirected,370270,,,1
10685,11872,Undirected,231279,,,1
10685,11798,Undirected,379783,,,1
10685,11796,Undirected,379781,,,1
10685,11777,Undirected,232213,,,1
10685,11756,Undirected,337872,,,1
10685,11633,Undirected,307716,,,9
10685,11632,Undirected,229781,,,8
10685,11555,Undirected,338142,,,1
10685,11468,Undirected,276931,,,9
10685,11465,Undirected,342872,,,4
10685,11461,Undirected,342873,,,4
10685,11456,Undirected,321179,,,1
10685,11434,Undirected,238564,,,23
10685,11422,Undirected,357386,,,1
10685,11421,Undirected,286298,,,3
10685,11394,Undirected,321178,,,1
10685,11364,Undirected,320345,,,1
10685,11254,Undirected,394591,,,1
10685,11220,Undirected,279167,,,3
10685,11065,Undirected,279240,,,1
10685,11033,Undirected,279250,,,7
10685,11029,Undirected,242725,,,11
10685,11028,Undirected,291933,,,3
10685,11027,Undirected,234577,,,30
10685,11012,Undirected,329942,,,1
10685,10994,Undirected,288495,,,1
10685,10953,Undirected,245938,,,12
10685,10930,Undirected,243184,,,3
10685,10924,Undirected,227982,,,11
10685,10921,Undirected,229297,,,43
10685,10912,Undirected,291078,,,1
10685,10910,Undirected,380973,,,1
10685,10901,Undirected,382613,,,11
10685,10898,Undirected,384971,,,4
10685,10892,Undirected,243205,,,16
10685,10883,Undirected,329899,,,3
10685,10844,Undirected,277995,,,2
10685,10829,Undirected,228238,,,4
10685,10827,Undirected,245940,,,2
10685,10818,Undirected,400073,,,1
10685,10804,Undirected,288494,,,1
10685,10774,Undirected,231277,,,2
10685,10769,Undirected,256804,,,1
10685,10749,Undirected,238892,,,22
10685,10747,Undirected,238002,,,16
10685,10727,Undirected,382167,,,1
10685,10712,Undirected,226820,,,70
10685,10711,Undirected,365050,,,1
10685,10708,Undirected,278738,,,14
10685,10706,Undirected,225587,,,107
10685,10699,Undirected,226779,,,45
10685,10698,Undirected,224863,,,95
10685,10693,Undirected,225731,,,15
10685,10692,Undirected,225535,,,71
10685,10687,Undirected,231168,,,13
15521,10685,Undirected,329898,,,1
15386,10685,Undirected,373489,,,4
13616,10685,Undirected,377781,,,5
13518,10685,Undirected,282975,,,1
13192,10685,Undirected,248899,,,6
12954,10685,Undirected,384968,,,2
12831,10685,Undirected,286780,,,4
12770,10685,Undirected,387365,,,1
12671,10685,Undirected,378371,,,2
12634,10685,Undirected,338138,,,1
12609,10685,Undirected,320319,,,1
12608,10685,Undirected,320315,,,1
12607,10685,Undirected,320305,,,1
12606,10685,Undirected,320327,,,1
12535,10685,Undirected,387247,,,3
12534,10685,Undirected,276924,,,10
12465,10685,Undirected,333707,,,5
12360,10685,Undirected,305027,,,1
12206,10685,Undirected,254932,,,1
12121,10685,Undirected,254952,,,1
12092,10685,Undirected,246067,,,1
12065,10685,Undirected,232196,,,3
12064,10685,Undirected,294178,,,11
12062,10685,Undirected,338133,,,1
12060,10685,Undirected,338141,,,1
12058,10685,Undirected,274429,,,7
12025,10685,Undirected,255440,,,15
11971,10685,Undirected,352171,,,1
11924,10685,Undirected,299581,,,1
11916,10685,Undirected,288487,,,3
11885,10685,Undirected,274451,,,2
11884,10685,Undirected,387279,,,2
11873,10685,Undirected,231258,,,1
11865,10685,Undirected,243202,,,11
11847,10685,Undirected,237918,,,7
11846,10685,Undirected,249312,,,10
11800,10685,Undirected,379749,,,1
11797,10685,Undirected,379766,,,1
11688,10685,Undirected,337861,,,1
11674,10685,Undirected,274442,,,4
11591,10685,Undirected,246056,,,1
11567,10685,Undirected,380970,,,1
11529,10685,Undirected,232208,,,1
11508,10685,Undirected,391722,,,1
11464,10685,Undirected,228369,,,2
11463,10685,Undirected,228372,,,2
11462,10685,Undirected,228377,,,1
11460,10685,Undirected,337865,,,1
11459,10685,Undirected,228361,,,2
11451,10685,Undirected,229776,,,8
11263,10685,Undirected,231275,,,1
11251,10685,Undirected,394586,,,1
11225,10685,Undirected,228237,,,6
11211,10685,Undirected,379779,,,1
11155,10685,Undirected,380971,,,1
11138,10685,Undirected,380025,,,2
11136,10685,Undirected,380042,,,2
11100,10685,Undirected,387240,,,2
11047,10685,Undirected,299257,,,1
11040,10685,Undirected,245782,,,11
11036,10685,Undirected,238565,,,8
11018,10685,Undirected,274412,,,7
10999,10685,Undirected,234574,,,1
10993,10685,Undirected,383101,,,1
10963,10685,Undirected,321174,,,1
10946,10685,Undirected,227949,,,2
10940,10685,Undirected,321170,,,1
10936,10685,Undirected,227894,,,38
10919,10685,Undirected,228189,,,10
10913,10685,Undirected,299077,,,1
10857,10685,Undirected,276955,,,2
10850,10685,Undirected,225564,,,5
10849,10685,Undirected,248901,,,12
10845,10685,Undirected,310174,,,2
10771,10685,Undirected,317778,,,1
10748,10685,Undirected,329843,,,2
10722,10685,Undirected,226817,,,19
10689,10685,Undirected,231156,,,56
10687,12465,Undirected,333589,,,4
10687,12375,Undirected,391406,,,1
10687,12242,Undirected,297695,,,1
10687,12238,Undirected,284815,,,1
10687,12022,Undirected,277713,,,3
10687,11965,Undirected,284862,,,1
10687,11916,Undirected,377378,,,1
10687,11853,Undirected,377379,,,1
10687,11851,Undirected,377381,,,1
10687,11847,Undirected,320799,,,1
10687,11633,Undirected,330381,,,1
10687,11040,Undirected,284820,,,5
10687,11018,Undirected,237284,,,1
10687,10930,Undirected,297696,,,1
10687,10924,Undirected,231889,,,7
10687,10919,Undirected,320800,,,1
10687,10901,Undirected,320797,,,1
10687,10892,Undirected,231233,,,1
10687,10827,Undirected,362516,,,1
10687,10749,Undirected,245776,,,4
10687,10722,Undirected,232132,,,12
10687,10712,Undirected,237282,,,8
10687,10708,Undirected,284853,,,8
10687,10706,Undirected,232131,,,16
10687,10698,Undirected,225059,,,19
12534,10687,Undirected,333702,,,1
12092,10687,Undirected,246066,,,1
12025,10687,Undirected,232129,,,7
11873,10687,Undirected,231251,,,1
11591,10687,Undirected,232023,,,3
11263,10687,Undirected,231267,,,1
10936,10687,Undirected,237627,,,2
10774,10687,Undirected,231306,,,1
10752,10687,Undirected,279893,,,1
10747,10687,Undirected,246071,,,2
10699,10687,Undirected,237412,,,8
10693,10687,Undirected,225050,,,4
10692,10687,Undirected,225045,,,12
10689,10687,Undirected,231154,,,15
10689,18290,Undirected,324185,,,1
10689,16230,Undirected,292681,,,2
10689,16172,Undirected,380314,,,1
10689,15251,Undirected,375173,,,1
10689,14561,Undirected,377199,,,1
10689,13616,Undirected,286336,,,3
10689,13521,Undirected,292007,,,2
10689,13519,Undirected,375052,,,1
10689,13291,Undirected,331480,,,5
10689,13279,Undirected,288559,,,2
10689,13192,Undirected,248960,,,5
10689,13130,Undirected,248754,,,1
10689,13106,Undirected,280250,,,5
10689,13053,Undirected,292598,,,6
10689,12943,Undirected,356467,,,1
10689,12900,Undirected,375175,,,1
10689,12882,Undirected,292006,,,2
10689,12811,Undirected,359304,,,1
10689,12770,Undirected,288561,,,1
10689,12678,Undirected,329988,,,1
10689,12671,Undirected,382522,,,2
10689,12536,Undirected,330750,,,3
10689,12530,Undirected,237906,,,1
10689,12520,Undirected,255187,,,2
10689,12465,Undirected,271416,,,17
10689,12405,Undirected,380309,,,1
10689,12385,Undirected,283622,,,1
10689,12321,Undirected,376115,,,1
10689,12297,Undirected,370333,,,1
10689,12238,Undirected,284796,,,1
10689,12218,Undirected,399019,,,1
10689,12215,Undirected,320334,,,4
10689,12213,Undirected,276932,,,4
10689,12111,Undirected,380312,,,1
10689,12096,Undirected,274311,,,3
10689,12092,Undirected,356465,,,1
10689,12064,Undirected,274380,,,13
10689,12058,Undirected,274284,,,10
10689,12025,Undirected,274285,,,28
10689,12000,Undirected,295135,,,1
10689,11971,Undirected,310194,,,1
10689,11965,Undirected,255355,,,9
10689,11925,Undirected,391018,,,1
10689,11924,Undirected,286824,,,1
10689,11911,Undirected,370266,,,2
10689,11898,Undirected,370267,,,2
10689,11872,Undirected,231281,,,2
10689,11853,Undirected,367306,,,2
10689,11851,Undirected,377369,,,1
10689,11847,Undirected,333600,,,10
10689,11816,Undirected,370334,,,1
10689,11815,Undirected,370330,,,1
10689,11674,Undirected,330749,,,2
10689,11633,Undirected,284797,,,9
10689,11632,Undirected,249344,,,10
10689,11591,Undirected,288560,,,1
10689,11557,Undirected,380311,,,1
10689,11510,Undirected,279918,,,1
10689,11479,Undirected,237907,,,1
10689,11465,Undirected,334092,,,7
10689,11461,Undirected,357782,,,2
10689,11451,Undirected,283623,,,5
10689,11442,Undirected,377198,,,1
10689,11434,Undirected,238894,,,21
10689,11431,Undirected,278301,,,1
10689,11376,Undirected,237908,,,1
10689,11375,Undirected,384559,,,2
10689,11374,Undirected,237905,,,1
10689,11364,Undirected,320370,,,2
10689,11362,Undirected,248755,,,2
10689,11289,Undirected,380301,,,1
10689,11269,Undirected,279917,,,2
10689,11263,Undirected,390817,,,2
10689,11220,Undirected,242820,,,8
10689,11211,Undirected,356466,,,1
10689,11190,Undirected,279916,,,2
10689,11184,Undirected,288562,,,1
10689,11165,Undirected,348664,,,2
10689,11082,Undirected,356468,,,1
10689,11065,Undirected,279232,,,1
10689,11040,Undirected,237406,,,21
10689,11036,Undirected,255221,,,8
10689,11029,Undirected,248774,,,15
10689,11027,Undirected,273393,,,12
10689,10994,Undirected,277033,,,3
10689,10963,Undirected,278302,,,1
10689,10936,Undirected,237407,,,21
10689,10930,Undirected,279163,,,4
10689,10924,Undirected,237408,,,14
10689,10921,Undirected,229299,,,38
10689,10919,Undirected,321207,,,3
10689,10912,Undirected,274310,,,3
10689,10892,Undirected,274460,,,15
10689,10890,Undirected,246370,,,2
10689,10850,Undirected,286378,,,6
10689,10843,Undirected,380303,,,1
10689,10835,Undirected,380313,,,1
10689,10829,Undirected,351864,,,3
10689,10827,Undirected,231220,,,5
10689,10818,Undirected,400074,,,3
10689,10816,Undirected,391192,,,1
10689,10805,Undirected,305057,,,1
10689,10801,Undirected,370332,,,1
10689,10792,Undirected,295171,,,1
10689,10752,Undirected,279892,,,1
10689,10749,Undirected,273392,,,19
10689,10736,Undirected,324186,,,1
10689,10722,Undirected,232130,,,38
10689,10712,Undirected,238023,,,41
10689,10711,Undirected,330751,,,2
10689,10708,Undirected,246369,,,40
10689,10699,Undirected,232151,,,25
10689,10698,Undirected,231155,,,87
10689,10693,Undirected,226790,,,21
10689,10692,Undirected,231158,,,64
17430,10689,Undirected,390919,,,1
15386,10689,Undirected,277017,,,8
14957,10689,Undirected,295082,,,1
14845,10689,Undirected,324179,,,1
14785,10689,Undirected,330715,,,1
13715,10689,Undirected,278311,,,1
13709,10689,Undirected,330681,,,1
13702,10689,Undirected,277022,,,9
13518,10689,Undirected,320232,,,1
13436,10689,Undirected,281326,,,2
13274,10689,Undirected,390927,,,1
13190,10689,Undirected,391191,,,1
13175,10689,Undirected,390795,,,2
12991,10689,Undirected,330562,,,1
12954,10689,Undirected,292704,,,2
12898,10689,Undirected,375172,,,1
12897,10689,Undirected,375161,,,1
12831,10689,Undirected,286316,,,5
12777,10689,Undirected,345133,,,1
12757,10689,Undirected,391178,,,1
12609,10689,Undirected,362617,,,1
12608,10689,Undirected,362620,,,1
12607,10689,Undirected,362614,,,1
12606,10689,Undirected,362626,,,1
12535,10689,Undirected,238011,,,1
12534,10689,Undirected,271415,,,9
12529,10689,Undirected,237901,,,1
12375,10689,Undirected,237519,,,8
12363,10689,Undirected,367298,,,1
12360,10689,Undirected,305021,,,1
12322,10689,Undirected,370305,,,1
12299,10689,Undirected,370299,,,1
12290,10689,Undirected,310185,,,1
12254,10689,Undirected,324147,,,1
12252,10689,Undirected,324163,,,1
12250,10689,Undirected,324158,,,1
12247,10689,Undirected,396445,,,1
12214,10689,Undirected,379995,,,2
12182,10689,Undirected,283154,,,1
12112,10689,Undirected,329824,,,1
12095,10689,Undirected,367273,,,1
12061,10689,Undirected,301562,,,2
12022,10689,Undirected,362103,,,4
11979,10689,Undirected,380296,,,1
11976,10689,Undirected,380300,,,1
11964,10689,Undirected,274385,,,7
11916,10689,Undirected,367278,,,2
11904,10689,Undirected,320129,,,1
11899,10689,Undirected,372706,,,1
11885,10689,Undirected,284316,,,1
11873,10689,Undirected,231257,,,2
11865,10689,Undirected,274363,,,19
11850,10689,Undirected,367282,,,1
11846,10689,Undirected,249356,,,11
11830,10689,Undirected,376951,,,1
11817,10689,Undirected,278307,,,1
11771,10689,Undirected,283105,,,2
11756,10689,Undirected,320609,,,1
11688,10689,Undirected,320602,,,1
11532,10689,Undirected,351981,,,1
11511,10689,Undirected,370319,,,1
11508,10689,Undirected,391721,,,1
11487,10689,Undirected,351977,,,4
11468,10689,Undirected,280327,,,5
11464,10689,Undirected,320621,,,1
11463,10689,Undirected,320600,,,1
11460,10689,Undirected,320625,,,1
11459,10689,Undirected,320624,,,1
11456,10689,Undirected,321191,,,1
11421,10689,Undirected,286206,,,5
11394,10689,Undirected,321182,,,1
11379,10689,Undirected,390811,,,1
11322,10689,Undirected,316188,,,1
11279,10689,Undirected,386920,,,1
11254,10689,Undirected,395154,,,1
11251,10689,Undirected,394588,,,2
11241,10689,Undirected,244495,,,1
11225,10689,Undirected,316447,,,3
11219,10689,Undirected,304329,,,2
11193,10689,Undirected,386918,,,1
11140,10689,Undirected,329835,,,1
11138,10689,Undirected,286228,,,2
11136,10689,Undirected,286218,,,2
11033,10689,Undirected,279265,,,10
11028,10689,Undirected,295099,,,6
11018,10689,Undirected,276027,,,7
10999,10689,Undirected,329816,,,1
10958,10689,Undirected,305065,,,1
10953,10689,Undirected,283073,,,11
10946,10689,Undirected,373410,,,1
10940,10689,Undirected,330631,,,4
10901,10689,Undirected,237983,,,5
10898,10689,Undirected,329971,,,3
10891,10689,Undirected,351137,,,1
10883,10689,Undirected,286211,,,5
10857,10689,Undirected,276952,,,13
10849,10689,Undirected,225595,,,24
10845,10689,Undirected,310171,,,2
10794,10689,Undirected,330672,,,1
10789,10689,Undirected,330691,,,1
10774,10689,Undirected,323505,,,2
10772,10689,Undirected,396450,,,1
10771,10689,Undirected,292698,,,1
10747,10689,Undirected,279196,,,10
10706,10689,Undirected,225621,,,149
10692,14284,Undirected,254801,,,1
10692,13616,Undirected,305068,,,2
10692,13291,Undirected,331488,,,2
10692,13279,Undirected,295154,,,1
10692,13106,Undirected,276948,,,4
10692,13053,Undirected,292599,,,2
10692,12831,Undirected,279238,,,3
10692,12534,Undirected,322013,,,5
10692,12531,Undirected,351528,,,1
10692,12242,Undirected,297699,,,1
10692,12218,Undirected,399014,,,1
10692,12213,Undirected,295236,,,4
10692,12150,Undirected,299741,,,1
10692,12121,Undirected,254941,,,1
10692,12096,Undirected,295048,,,2
10692,12092,Undirected,388265,,,1
10692,12058,Undirected,276031,,,7
10692,11963,Undirected,231695,,,1
10692,11924,Undirected,286825,,,1
10692,11847,Undirected,232147,,,3
10692,11756,Undirected,337870,,,1
10692,11633,Undirected,254820,,,12
10692,11632,Undirected,274471,,,9
10692,11591,Undirected,388266,,,1
10692,11465,Undirected,376273,,,3
10692,11421,Undirected,295051,,,1
10692,11254,Undirected,394593,,,1
10692,11220,Undirected,286817,,,9
10692,11140,Undirected,329833,,,1
10692,11065,Undirected,279237,,,1
10692,11033,Undirected,305034,,,6
10692,10994,Undirected,395618,,,1
10692,10983,Undirected,294298,,,1
10692,10953,Undirected,228195,,,7
10692,10924,Undirected,227842,,,18
10692,10919,Undirected,321206,,,5
10692,10912,Undirected,295050,,,1
10692,10898,Undirected,295049,,,2
10692,10857,Undirected,276951,,,5
10692,10850,Undirected,311674,,,2
10692,10849,Undirected,249110,,,9
10692,10844,Undirected,277993,,,1
10692,10829,Undirected,228193,,,3
10692,10827,Undirected,245944,,,1
10692,10818,Undirected,400072,,,1
10692,10794,Undirected,299739,,,1
10692,10774,Undirected,231301,,,1
10692,10752,Undirected,295945,,,1
10692,10749,Undirected,228194,,,15
10692,10722,Undirected,276949,,,17
10692,10711,Undirected,224892,,,3
10692,10698,Undirected,224893,,,58
10692,10693,Undirected,225047,,,14
17430,10692,Undirected,390917,,,1
15386,10692,Undirected,362061,,,3
14957,10692,Undirected,295080,,,1
13758,10692,Undirected,331137,,,1
13702,10692,Undirected,310620,,,5
13436,10692,Undirected,391010,,,1
13274,10692,Undirected,390925,,,1
