Position,Track Name,Artist,Streams,date,region,spotify_id
23,Cómo Te Atreves,Morat,615442,2016-12-30--2017-01-06,es,2z0EshEO4XptiepEb9j3Og
24,Bailame Despacio,Xantos,615017,2016-12-30--2017-01-06,es,4OaTpLJIa2harufGxfOPUu
25,Quiero Que Sepas,Juan Magán,613420,2016-12-30--2017-01-06,es,0fm7fJ4aZv6Wx0klIcyXPz
26,Deja Que Te Bese,Alejandro Sanz,612390,2016-12-30--2017-01-06,es,0s6yB0ZFl1LvYHAnGhXFga
27,One Dance,Drake,593583,2016-12-30--2017-01-06,es,1xznGGDReH1oQq0xzbwXa3
28,Te Quiero Pa´Mi,Don Omar,589847,2016-12-30--2017-01-06,es,3BY2mafsbsoKGqS380Xnuz
29,Cold Water (feat. Justin Bieber & MØ),Major Lazer,583611,2016-12-30--2017-01-06,es,6DNtNfH8hXkqOX1sjqmI7p
30,Antes Que No,David Bisbal,582188,2016-12-30--2017-01-06,es,4Iy644j0PpHssDJ33tXbIS
31,Dile Que Tu Me Quieres,Ozuna,580033,2016-12-30--2017-01-06,es,20ZAJdsKB5IGbGj4ilRt2o
32,Desde Que Estamos Juntos,Melendi,575612,2016-12-30--2017-01-06,es,66VmioeXL4i1TCfHIO8R9t
33,Heathens,Twenty One Pilots,547214,2016-12-30--2017-01-06,es,6i0V12jOa3mr6uu4WYhUBr
34,My Way,Calvin Harris,533043,2016-12-30--2017-01-06,es,1vvNmPOiUuyCbgWmtc6yfm
35,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,528436,2016-12-30--2017-01-06,es,2SSYqDX8KTgy01NlqtUo0F
36,Andas En Mi Cabeza,Chino & Nacho,521840,2016-12-30--2017-01-06,es,5mey7CLLuFToM2P68Qu1gF
37,Side To Side,Ariana Grande,521345,2016-12-30--2017-01-06,es,4pLwZjInHj3SimIyN9SnOz
38,Say You Won't Let Go,James Arthur,516397,2016-12-30--2017-01-06,es,5uCax9HTNlzGybIStD3vDh
39,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,498565,2016-12-30--2017-01-06,es,6JV2JOEocMgcZxYSZelKcc
40,Bobo,J Balvin,495161,2016-12-30--2017-01-06,es,7AtlMCIauSQZqiXSlbBPW6
41,Don't Let Me Down (feat. Daya),The Chainsmokers,486068,2016-12-30--2017-01-06,es,0QsvXIfqM0zZoerQfsI9lm
42,El Perdedor (feat. Yandel) - The Remix,Maluma,475742,2016-12-30--2017-01-06,es,4QsPTKvdpgkA7mBAvclZTa
43,Cheap Thrills,Sia,474594,2016-12-30--2017-01-06,es,27SdWb2rFzO6GWiYDBTD9j
44,Shaky Shaky,Daddy Yankee,470708,2016-12-30--2017-01-06,es,58IL315gMSTD37DOZPJ2hf
45,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,468453,2016-12-30--2017-01-06,es,68EMU2RD1ECNeOeJ5qAXCV
46,Treat You Better,Shawn Mendes,463769,2016-12-30--2017-01-06,es,4Hf7WnR761jpxPr5D46Bcd
47,Perfect Strangers,Jonas Blue,450580,2016-12-30--2017-01-06,es,1CUVN2kn7mW5FjkqXTR2W1
48,Amor y dolor,Carlos Baute,450431,2016-12-30--2017-01-06,es,4efQTJSX6Jca1hHZNi74Zd
49,Me llamas (feat. Maluma) - Remix,Piso 21,429734,2016-12-30--2017-01-06,es,5hEM0JchdVzQ5PwvSfITeX
50,I Feel It Coming,The Weeknd,414307,2016-12-30--2017-01-06,es,5GXAXm5YOmYT0kL5jHvYBt
51,The Greatest,Sia,413723,2016-12-30--2017-01-06,es,6bLopGnirdrilrpdVB6Um1
52,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,328328,2016-12-30--2017-01-06,es,3NdDpSvN911VPGivFlV5d0
53,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,292058,2016-12-30--2017-01-06,es,0JoHqmlqE0W0i9prt6kcHR
54,All I Want for Christmas Is You,Mariah Carey,284778,2016-12-30--2017-01-06,es,0bYg9bo50gSsH3LtXe2SQn
55,Ando buscando (feat. Piso 21),Carlos Baute,284249,2016-12-30--2017-01-06,es,7BwJtE8KSbCQKOCTIAY3jX
56,Alone,Alan Walker,281406,2016-12-30--2017-01-06,es,0JiVRyTJcJnmlwCZ854K4p
57,Baila Conmigo,Juan Magán,280914,2016-12-30--2017-01-06,es,772io14jrMTxGJbijtDccQ
58,Traicionera - Remix,Sebastian Yatra,277855,2016-12-30--2017-01-06,es,2webQDZmtGioeu3zUUi9We
59,Ruleta Rusa,Kevin Roldan,275376,2016-12-30--2017-01-06,es,77KHmKnBmVGTjRCeMVXpWH
60,La Gozadera (feat. Marc Anthony),Gente De Zona,272806,2016-12-30--2017-01-06,es,0OMRAvrtLWE2TvcXorRiB9
61,Mi tesoro (feat. Nicky Jam),Zion & Lennox,267609,2016-12-30--2017-01-06,es,5HABnFSYvl6mTmg8nSdzHa
62,Black Beatles,Rae Sremmurd,264688,2016-12-30--2017-01-06,es,6fujklziTHa8uoM5OQSfIo
63,By Your Side,Jonas Blue,256942,2016-12-30--2017-01-06,es,1D3ODoXHBLpdxolZRHWV1j
64,Shed a Light,Robin Schulz,255094,2016-12-30--2017-01-06,es,1cG0umU5TKStygKsPFZ9pY
65,Sofia,Alvaro Soler,247430,2016-12-30--2017-01-06,es,1VoHrSS3QQ6TbpabLrFiYb
66,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,244238,2016-12-30--2017-01-06,es,17Fd6Yb7mSbinKG8LoWfFl
67,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,234987,2016-12-30--2017-01-06,es,5q2JbCNi4FcnglgPfxcV65
68,Desde Esa Noche (feat. Maluma),Thalia,234315,2016-12-30--2017-01-06,es,1pWYnQIlqxTh5bxuPmTG4E
69,Just Hold On,Steve Aoki,232589,2016-12-30--2017-01-06,es,3EmmCZoqpWOTY1g2GBwJoR
70,The Greatest (feat. Kendrick Lamar),Sia,232016,2016-12-30--2017-01-06,es,7xHWNBFm6ObGEQPaUxHuKO
71,Ain't Your Mama,Jennifer Lopez,228914,2016-12-30--2017-01-06,es,2hgzdQdnfWwtdpZbhZlV72
72,Hasta el Amanecer,Nicky Jam,227417,2016-12-30--2017-01-06,es,5Fim1gaXBgsiFfsQAfQSDS
73,Encantadora (feat. Farruko & Zion & Lennox) - Remix,Yandel,222874,2016-12-30--2017-01-06,es,0EpFfFZpCuqYFzHvxOtrZS
74,Fake Love,Drake,222006,2016-12-30--2017-01-06,es,343YBumqHu19cGoGARUTsd
75,Ride,Twenty One Pilots,219530,2016-12-30--2017-01-06,es,2Z8WuEywRWYTKe1NybPQEW
76,Gyal You A Party Animal,Charly Black,218308,2016-12-30--2017-01-06,es,1mSzZKMIPZIkn3jFV7v62b
77,El chisme,Reykon,211818,2016-12-30--2017-01-06,es,4VXejnj5WgM6H72ct2fSgQ
78,Call On Me - Ryan Riback Extended Remix,Starley,206599,2016-12-30--2017-01-06,es,78rIJddV4X0HkNAInEcYde
79,Que Raro,Feid,205988,2016-12-30--2017-01-06,es,3kg9JvQe6QJFKUQCN1oIQz
80,Otra copa (feat. Farruko),Justin Quiles,205291,2016-12-30--2017-01-06,es,5KX51uLJYo1S1MmITG7lHD
81,Faded,Alan Walker,203869,2016-12-30--2017-01-06,es,7gHs73wELdeycvS48JfIos
82,This Is What You Came For (feat. Rihanna),Calvin Harris,202774,2016-12-30--2017-01-06,es,0azC730Exh71aQlOt9Zj3y
83,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,199265,2016-12-30--2017-01-06,es,35OC6rMxa8lJi8eDiUVShS
84,Sirenas,Taburete,199229,2016-12-30--2017-01-06,es,4unOsvr9C2NqI9aJXrxpCy
85,Human,Rag'n'Bone Man,197544,2016-12-30--2017-01-06,es,58zsLZPvfflaiIbNWoA22O
86,All We Know,The Chainsmokers,195746,2016-12-30--2017-01-06,es,2rizacJSyD9S1IQUxUxnsK
87,Love Yourself,Justin Bieber,194234,2016-12-30--2017-01-06,es,3hB5DgAiMAQ4DzYbsMq1IT
88,Mercy,Shawn Mendes,190607,2016-12-30--2017-01-06,es,4TZy1wLyHec06pwgFYDh1a
89,Chillax (feat. Ky-Mani Marley),Farruko,188766,2016-12-30--2017-01-06,es,1lxswgIpzV6HhENRvkflES
90,Necesito Ayuda,Jacob Forever,188121,2016-12-30--2017-01-06,es,4LqXNGoJUI3oGA7LM0Aulu
91,Sin Contrato (feat. Don Omar & Wisin) - Remix,Maluma,187676,2016-12-30--2017-01-06,es,2xNZeeqmwMPVKnD7FSQfgt
92,Starving,Hailee Steinfeld,187397,2016-12-30--2017-01-06,es,1qOLh0tI7trd1zdDKxYZTe
93,Cuánto Me Duele,Morat,184189,2016-12-30--2017-01-06,es,1PVjdldNeaJxETpW0jpJQo
94,Te Vas,Ozuna,181598,2016-12-30--2017-01-06,es,2twUPIYOTqVivev47pf7bU
95,Sincericidio,Leiva,180888,2016-12-30--2017-01-06,es,3Q8avvsQE7mtTXT2TrDx3I
96,Uno X Uno,Manuel Carrasco,179910,2016-12-30--2017-01-06,es,5UT0srpbH055rM8lyCNTJV
97,Tu Enemigo,Pablo López,177186,2016-12-30--2017-01-06,es,1G2gMKvtexF64ti7tJJBGy
98,Hymn for the Weekend - Seeb Remix,Coldplay,176631,2016-12-30--2017-01-06,es,1OAiWI2oPmglaOiv9fdioU
99,Si me dices que sí (feat. Nicky Jam),Cosculluela,175347,2016-12-30--2017-01-06,es,3noN1TxpjbjjmKqssghvg8
100,No Creo en el Amor (feat. Sanco),Danny Romero,174074,2016-12-30--2017-01-06,es,4YZ0wT6Z9tklmm3LLCR3ur
101,Lost on You,LP,173839,2016-12-30--2017-01-06,es,3SqvR3HYLlCTYzbDXJ52OC
102,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,173105,2016-12-30--2017-01-06,es,4tCtwWceOPWzenK2HAIJSb
103,Hello,KAROL G,171107,2016-12-30--2017-01-06,es,1PGENMzwUy16wlpZiuLS65
104,Pierde Los Modales,J Balvin,170918,2016-12-30--2017-01-06,es,4r3itKA9HEJo48RG65OEnt
105,Picky,Joey Montana,168134,2016-12-30--2017-01-06,es,4tPL9PeVZY4c0jUPtSD5nx
106,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,167837,2016-12-30--2017-01-06,es,4vlbjBSMqycZk6t4HVRpnC
107,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,167305,2016-12-30--2017-01-06,es,3H179O48ynsu9q8LOnFQZY
108,La Mala Y La Buena,Alex Sensation,166736,2016-12-30--2017-01-06,es,4lawFBY8FFw4dY4shoiCvC
109,Andas En Mi Cabeza - Remix,Chino & Nacho,165919,2016-12-30--2017-01-06,es,733ybNEEEXHYxfk8sK6MRO
110,Stressed Out,Twenty One Pilots,165022,2016-12-30--2017-01-06,es,3CRDbSIZ4r5MsZ0YwxuEkn
111,Si Ella Quisiera - Remix,Justin Quiles,163539,2016-12-30--2017-01-06,es,0A2h9QjoPdbVwa9LFiijqM
112,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,162525,2016-12-30--2017-01-06,es,0L7loeTIg6akW84aEQZpCT
113,Sexual,NEIKED,159630,2016-12-30--2017-01-06,es,3AsAuGTaDQzavZZThyYlop
114,De Pies A Cabeza,Maná,159416,2016-12-30--2017-01-06,es,2CkHE54EH44Qj945ynQRw7
115,Yo Quiero Vivir,Manuel Carrasco,158679,2016-12-30--2017-01-06,es,5B4xLzV6cWqP8L8hjf43HK
116,Work,Rihanna,157129,2016-12-30--2017-01-06,es,14WWzenpaEgQZlqPq2nk4v
117,7 Years,Lukas Graham,156717,2016-12-30--2017-01-06,es,7129iqBafaphfc3WPCGC0L
118,Scars To Your Beautiful,Alessia Cara,155889,2016-12-30--2017-01-06,es,0prNGof3XqfTvNDxHonvdK
119,Cake By The Ocean,DNCE,155145,2016-12-30--2017-01-06,es,2aFiaMXmWsM3Vj72F9ksBl
120,Complicidad (feat. Manuel Medrano),Vanesa Martín,154447,2016-12-30--2017-01-06,es,6lah9kMrDgQDcPLgmJfRdG
121,Playa y Arena (Remix),Mark B.,154217,2016-12-30--2017-01-06,es,4Q6Z7fn2xVhPZ1xn0XfEOY
122,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,152061,2016-12-30--2017-01-06,es,0tICYNayWWhH9GPeFrfjfD
123,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,151686,2016-12-30--2017-01-06,es,1HCw8XKtTgWWU3JlEUR0qQ
124,Thinking out Loud,Ed Sheeran,149867,2016-12-30--2017-01-06,es,1Slwb6dOYkBlWal1PGtnNg
125,No Money,Galantis,149090,2016-12-30--2017-01-06,es,0gb1J5UrTpzaU1s3nupgCd
126,Sorry,Justin Bieber,149088,2016-12-30--2017-01-06,es,69bp2EbF7Q2rqc5N3ylezZ
127,Bad Things (with Camila Cabello),Machine Gun Kelly,148920,2016-12-30--2017-01-06,es,1PSBzsahR2AKwLJgx8ehBj
128,The Mack,Nevada,148301,2016-12-30--2017-01-06,es,7aV2mflaASUmGhCErm7kBO
129,Por Fin Te Encontré,Cali Y El Dandee,148290,2016-12-30--2017-01-06,es,3GpvoKKWZyTwgbLEM9RmWM
130,All Night,The Vamps,147806,2016-12-30--2017-01-06,es,1yNyoWWWikbLhwIGWjZuDW
131,Todas Las Promesas,Dasoul,146977,2016-12-30--2017-01-06,es,0rIU4p8z6OVvruWsHrpbwU
132,Million Reasons,Lady Gaga,146409,2016-12-30--2017-01-06,es,50PWlIBU7PlGGwzgN8TiFJ
133,Baila Toma,"Osmani Garcia ""La Voz""",144125,2016-12-30--2017-01-06,es,1VUm0rdXGDjAOApxFxGFJ4
134,Love Me Now,John Legend,142754,2016-12-30--2017-01-06,es,6nxQdXa1uAL0rY72wPZu89
135,Hear Me Now,Alok,140467,2016-12-30--2017-01-06,es,1a5Yu5L18qNxVhXx38njON
136,Lush Life,Zara Larsson,140421,2016-12-30--2017-01-06,es,1rIKgCH4H52lrvDcz50hS8
137,Latina Sabrosa,Snova,139817,2016-12-30--2017-01-06,es,2duYlBtpV5ZVx2dDTbpsQi
138,I Would Like,Zara Larsson,139377,2016-12-30--2017-01-06,es,4Q4jmPHwu0wrJvqrld0FQ6
139,La Cómplice,Alexis y Fido,138913,2016-12-30--2017-01-06,es,5ommnX8qOlbjRspCEFkn57
140,Photograph,Ed Sheeran,138736,2016-12-30--2017-01-06,es,6fxVffaTuwjgEk5h9QyRjy
141,El Perdón,Nicky Jam,138703,2016-12-30--2017-01-06,es,7qCAVkHWZkF44OzOUKf8Cr
142,Si no estás (feat. Dynell) - Remix,Xriz,137990,2016-12-30--2017-01-06,es,6OjXr0FvPyFLFJUYZ5YQL8
143,Si ella quisiera,Justin Quiles,137874,2016-12-30--2017-01-06,es,7cIkMEpDhT7Vpw1FHOQqKC
144,Ginza,J Balvin,134988,2016-12-30--2017-01-06,es,5N8nNuTmIzkZOfcxXlygUw
145,Quédate - Remix,Andy Rivera,134445,2016-12-30--2017-01-06,es,5zke2XVsA1jZADDgXtIomh
146,Desafio (feat. Maluma),Jory Boy,133900,2016-12-30--2017-01-06,es,3pk19nKnFSl9E4X7gqq10A
147,Ya Quiero,Domino Saints,133331,2016-12-30--2017-01-06,es,3RfNSMA5VlAM66q6dNifMr
148,Shout Out to My Ex,Little Mix,133159,2016-12-30--2017-01-06,es,0YHUITU3w6ws1v8ehT264g
149,Quiero Que Vuelvas,Alejandro Fernández,131499,2016-12-30--2017-01-06,es,2Zw7rSucHm0MIph9gmNiSn
150,Fast Car,Jonas Blue,131310,2016-12-30--2017-01-06,es,6OZh916QF8XNunWaP97WEZ
151,Catch & Release - Deepend Remix,Matt Simons,129847,2016-12-30--2017-01-06,es,2LZwKxTPZLBCYjUhlogMZl
152,Traidora (feat. Marc Anthony),Gente De Zona,129200,2016-12-30--2017-01-06,es,7Fl3wSxRqBljyQH8dJSz9c
153,Now and Later,Sage The Gemini,128610,2016-12-30--2017-01-06,es,43jBqV3j3Xi1g6wO0bhIMd
154,Bailando - Spanish Version,Enrique Iglesias,126467,2016-12-30--2017-01-06,es,32lm3769IRfcnrQV11LO4E
155,Adventure of a Lifetime,Coldplay,126310,2016-12-30--2017-01-06,es,69uxyAqqPIsUyTO8txoP2M
156,Last Christmas,Wham!,125431,2016-12-30--2017-01-06,es,2FRnf9qhLbvw8fu4IBXx78
157,Hymn for the Weekend,Coldplay,124855,2016-12-30--2017-01-06,es,3RiPr603aXAoi4GHyXx0uy
158,Me Quema,Paulina Rubio,124784,2016-12-30--2017-01-06,es,5k5HXMmbU31I6cMOWnMgSQ
159,Mi Mayor Fortuna (with ChocQuibTown),Melendi,124002,2016-12-30--2017-01-06,es,2ohQN4UOfgXGwtF2ISUkFb
160,Detras De Ti (Remix) [feat. Ozuna],Jory Boy,123345,2016-12-30--2017-01-06,es,74eN3ZNL7krJw1BIcjA5pc
161,Los Charcos,Dani Martín,123225,2016-12-30--2017-01-06,es,6XPOXobXwTz9Bh8p9u0QXW
162,"How Far I'll Go - From ""Moana""",Alessia Cara,122395,2016-12-30--2017-01-06,es,5hYTyyh2odQKphUbMqc5gN
163,Mayor Que Yo 3,Luny Tunes,121099,2016-12-30--2017-01-06,es,0bMRpUsk1IWi5O2NIkWsqR
164,Ya Estoy Mejor (feat. Andy Rivera) - Remix,Legarda,120358,2016-12-30--2017-01-06,es,2VCda72uH9Bz31jkNgj18Q
165,Destino o Casualidad,Melendi,120263,2016-12-30--2017-01-06,es,3NaEzk0OFnezhFFGqZNyYz
166,Hello,Adele,118487,2016-12-30--2017-01-06,es,4sPmO7WMQUAf45kwMOtONw
167,Te de Campana,DJ Tetraguy,118005,2016-12-30--2017-01-06,es,0StRt2W3IPe2MnpixQi6e5
168,Come,Jain,117053,2016-12-30--2017-01-06,es,1YrC8s6yZWw23QxW6rfM9f
169,What Do You Mean?,Justin Bieber,116450,2016-12-30--2017-01-06,es,3pzjHKrQSvXGHQ98dx18HI
170,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,115108,2016-12-30--2017-01-06,es,46NBoIAHrmR7qcUGCIFEjR
171,Verano,La Oreja de Van Gogh,114844,2016-12-30--2017-01-06,es,5JdMJsSyGcnVrVJACgX5AS
172,Fiebre,David Bisbal,114534,2016-12-30--2017-01-06,es,544E59bf3opnM83UHIop94
173,Blow Your Mind (Mwah),Dua Lipa,114377,2016-12-30--2017-01-06,es,2eAAEa8pxKF7My0EO4rFgR
174,Ya No,Manuel Carrasco,113340,2016-12-30--2017-01-06,es,6WjGi2WtgBNOkalkUcDgEn
175,Mama Said,Lukas Graham,112929,2016-12-30--2017-01-06,es,7675gjlUZzneYiMrQ9Inx8
176,La Casa No Es Igual,Melendi,112900,2016-12-30--2017-01-06,es,7yjTvUlvx7S1pneUODlGBg
177,Hey Baby (feat. Deb's Daughter),Dimitri Vegas & Like Mike,112170,2016-12-30--2017-01-06,es,3oUZXcz9WLNO71yHAumFbH
178,The Ocean (feat. Shy Martin),Mike Perry,111288,2016-12-30--2017-01-06,es,2CPqh63wRVscbceKcPxwvv
179,Would I Lie to You - Radio Edit,David Guetta,110640,2016-12-30--2017-01-06,es,4PdJSsESm34djLfBde9Pr2
180,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,110632,2016-12-30--2017-01-06,es,498YWgZPJWIA4lphXtCNma
181,Llegaste tú (feat. Reykon),Sofia Reyes,110139,2016-12-30--2017-01-06,es,79Bm3DTEYuQsDpUVHbSRsL
182,Complicidad,Vanesa Martín,109723,2016-12-30--2017-01-06,es,3FGcV5ESbQNLgi5uvBmSmP
183,Sin Contrato (feat. Fifth Harmony),Maluma,109039,2016-12-30--2017-01-06,es,09S64DUkxIX9EwIaULu6yN
184,Pastillas para Dormir,Estopa,108843,2016-12-30--2017-01-06,es,0CQPWcVvEP0YqJudrQp3Pt
185,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,108516,2016-12-30--2017-01-06,es,7yyRTcZmCiyzzJlNzGC9Ol
186,Bad and Boujee (feat. Lil Uzi Vert),Migos,108402,2016-12-30--2017-01-06,es,4Km5HrUvYTaSUfiSGPJeQR
187,Stitches,Shawn Mendes,108021,2016-12-30--2017-01-06,es,1WP1r7fuvRqZRnUaTi2I1Q
188,Propuesta Indecente,Romeo Santos,107606,2016-12-30--2017-01-06,es,5PycBIeabfvX3n9ILG7Vrv
189,La Mordidita (feat. Yotuel),Ricky Martin,106346,2016-12-30--2017-01-06,es,00i0O74dXdaKKdCrqHnfXm
190,Hijos Del Verbo Amar,Pablo López,106194,2016-12-30--2017-01-06,es,5EZxIvwVrnBxwHWl69rgK5
191,Todo No Es Casualidad - Versión Radio,India Martinez,105823,2016-12-30--2017-01-06,es,7hJ50qGogxnnOto7kISbSQ
192,Tú y yo (feat. Daddy Yankee),Tommy Torres,104729,2016-12-30--2017-01-06,es,5Hiu520lWG4YPrMugnNnkP
193,Too Good,Drake,103541,2016-12-30--2017-01-06,es,11KJSRSgaDxqydKYiD2Jew
194,Tu jardín con enanitos,Melendi,102862,2016-12-30--2017-01-06,es,6yCjU5j6YHbux2VQCBTTE1
195,Te busco (feat. Nicky Jam),Cosculluela,102837,2016-12-30--2017-01-06,es,6wHm04cn5HxK6pE2ITEdUS
196,Uptown Funk (feat. Bruno Mars),Mark Ronson,102269,2016-12-30--2017-01-06,es,32OlwWuMpZ6b0aN2RZOeMS
197,Lean On (feat. MØ & DJ Snake),Major Lazer,101873,2016-12-30--2017-01-06,es,4WjH9Bzt3kx7z8kl0awxh4
198,Flores de Agua y Plomo,Melendi,101563,2016-12-30--2017-01-06,es,6VsDogkQ9hSIKhYYMpuSKc
199,Antes de Morirme (feat. Rosalía),C. Tangana,100333,2016-12-30--2017-01-06,es,7aFBy1CBLGnZE1Iv6TvEZE
200,Kiss the Sky,Jason Derulo,98212,2016-12-30--2017-01-06,es,0LiEC0RZvGaUISWv7lYsJL
1,Chantaje (feat. Maluma),Shakira,1423583,2017-01-06--2017-01-13,es,6mICuAdrwEjh6Y6lroV2Kg
2,Reggaetón Lento (Bailemos),CNCO,1339834,2017-01-06--2017-01-13,es,3AEZUABDXNtecAOSC1qTfo
3,Shape of You,Ed Sheeran,1215829,2017-01-06--2017-01-13,es,7qiZfU4dY1lWllzX7mPBI3
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1148813,2017-01-06--2017-01-13,es,5knuzwU65gJK7IF5yJsuaW
5,Safari,J Balvin,1044868,2017-01-06--2017-01-13,es,6rQSrBHf7HlZjtcMZ4S4bO
6,Vente Pa' Ca (feat. Maluma),Ricky Martin,904049,2017-01-06--2017-01-13,es,7DM4BPaS7uofFul3ywMe46
7,Otra vez (feat. J Balvin),Zion & Lennox,831006,2017-01-06--2017-01-13,es,3QwBODjSEzelZyVjxPOHdq
8,Castle on the Hill,Ed Sheeran,826203,2017-01-06--2017-01-13,es,6PCUP3dWmTjcTtXY02oFdT
9,Gyal You A Party Animal - Remix,Charly Black,817744,2017-01-06--2017-01-13,es,1AkTW13ysu0AJrwuM6UY0I
10,Traicionera,Sebastian Yatra,787337,2017-01-06--2017-01-13,es,5J1c3M4EldCfNxXwrwt8mT
11,Let Me Love You,DJ Snake,753008,2017-01-06--2017-01-13,es,4pdPtRcBmOSQDlJ3Fk945m
12,Starboy,The Weeknd,746871,2017-01-06--2017-01-13,es,5aAx2yezTd8zXrkmtKl66Z
13,24K Magic,Bruno Mars,743607,2017-01-06--2017-01-13,es,6b8Be6ljOzmkOmFslEb23P
14,La Bicicleta,Carlos Vives,692945,2017-01-06--2017-01-13,es,0sXvAOmXgjR2QUqLK1MltU
15,Closer,The Chainsmokers,684931,2017-01-06--2017-01-13,es,7BKLCZ1jbUBVqRi2FVlTVw
16,Don't Wanna Know,Maroon 5,672939,2017-01-06--2017-01-13,es,5MFzQMkrl1FOOng9tq6R9r
17,Vacaciones,Wisin,638652,2017-01-06--2017-01-13,es,3dQDid3IUNhZy1OehIfYfE
18,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,630726,2017-01-06--2017-01-13,es,6stYbAJgTszHAHZMPxWWCY
19,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,612643,2017-01-06--2017-01-13,es,6sMPwcpYtxm1mlgYbp1B0t
20,Manicomio,Cosculluela,609097,2017-01-06--2017-01-13,es,3n58u3LOFw8mITLvfPvQBz
21,Desde Que Estamos Juntos,Melendi,583849,2017-01-06--2017-01-13,es,66VmioeXL4i1TCfHIO8R9t
22,In the Name of Love,Martin Garrix,577894,2017-01-06--2017-01-13,es,04DwTuZ2VBdJCCC5TROn7L
23,Fuego,Juanes,571741,2017-01-06--2017-01-13,es,0mwPE0lPOgnWf2bo14xedJ
24,Borro Cassette,Maluma,559932,2017-01-06--2017-01-13,es,6DUdDIRgLqCGq1DwkNWQTN
25,Say You Won't Let Go,James Arthur,557071,2017-01-06--2017-01-13,es,5uCax9HTNlzGybIStD3vDh
26,Deja Que Te Bese,Alejandro Sanz,555970,2017-01-06--2017-01-13,es,0s6yB0ZFl1LvYHAnGhXFga
27,Bailame Despacio,Xantos,551724,2017-01-06--2017-01-13,es,4OaTpLJIa2harufGxfOPUu
28,Te Quiero Pa´Mi,Don Omar,549246,2017-01-06--2017-01-13,es,3BY2mafsbsoKGqS380Xnuz
29,Dile Que Tu Me Quieres,Ozuna,543690,2017-01-06--2017-01-13,es,20ZAJdsKB5IGbGj4ilRt2o
30,Cómo Te Atreves,Morat,541641,2017-01-06--2017-01-13,es,2z0EshEO4XptiepEb9j3Og
31,Antes Que No,David Bisbal,537261,2017-01-06--2017-01-13,es,4Iy644j0PpHssDJ33tXbIS
32,Quiero Que Sepas,Juan Magán,521678,2017-01-06--2017-01-13,es,0fm7fJ4aZv6Wx0klIcyXPz
33,Cold Water (feat. Justin Bieber & MØ),Major Lazer,518853,2017-01-06--2017-01-13,es,6DNtNfH8hXkqOX1sjqmI7p
34,Heathens,Twenty One Pilots,516069,2017-01-06--2017-01-13,es,6i0V12jOa3mr6uu4WYhUBr
35,One Dance,Drake,509644,2017-01-06--2017-01-13,es,1xznGGDReH1oQq0xzbwXa3
36,Me llamas (feat. Maluma) - Remix,Piso 21,495545,2017-01-06--2017-01-13,es,5hEM0JchdVzQ5PwvSfITeX
37,My Way,Calvin Harris,486865,2017-01-06--2017-01-13,es,1vvNmPOiUuyCbgWmtc6yfm
38,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,486334,2017-01-06--2017-01-13,es,6YZdkObH88npeKrrkb8Ggf
39,Side To Side,Ariana Grande,485556,2017-01-06--2017-01-13,es,4pLwZjInHj3SimIyN9SnOz
40,I Feel It Coming,The Weeknd,453384,2017-01-06--2017-01-13,es,5GXAXm5YOmYT0kL5jHvYBt
41,Andas En Mi Cabeza,Chino & Nacho,447892,2017-01-06--2017-01-13,es,5mey7CLLuFToM2P68Qu1gF
42,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,437817,2017-01-06--2017-01-13,es,2SSYqDX8KTgy01NlqtUo0F
43,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,435844,2017-01-06--2017-01-13,es,68EMU2RD1ECNeOeJ5qAXCV
44,Treat You Better,Shawn Mendes,433461,2017-01-06--2017-01-13,es,4Hf7WnR761jpxPr5D46Bcd
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,428045,2017-01-06--2017-01-13,es,6JV2JOEocMgcZxYSZelKcc
